date,bucket_start_min,bucket_hhmm,departures,picking_colli,picking_volume,staging_volume,gate_over,picking_colli_over,picking_volume_over,total_picking_over,staging_over,bucket_penalty,pressure_mode
2026-01-05,450,07:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,465,07:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,480,08:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,495,08:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,510,08:30,1,50.0,7.240000000000001,7.240000000000001,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,525,08:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,540,09:00,1,14.0,4.6499999999999995,4.6499999999999995,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,555,09:15,3,90.0,18.29,18.29,0,40.0,0.0,40.0,0.0,320.0,picking
2026-01-05,570,09:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,585,09:45,2,59.0,12.940000000000001,12.940000000000001,0,9.0,0.0,9.0,0.0,72.0,picking
2026-01-05,600,10:00,4,96.0,24.160000000000004,24.160000000000004,0,46.0,0.0,46.0,0.0,368.0,picking
2026-01-05,615,10:15,8,177.0,32.36,32.36,1,127.0,7.359999999999999,134.36,0.0,1254.32,picking
2026-01-05,630,10:30,9,219.0,39.980000000000004,39.980000000000004,2,169.0,14.980000000000004,183.98000000000002,0.0,1831.76,picking
2026-01-05,645,10:45,8,226.0,42.589999999999996,42.589999999999996,1,176.0,17.589999999999996,193.59,0.0,1769.08,picking
2026-01-05,660,11:00,4,77.0,18.2,18.2,0,27.0,0.0,27.0,0.0,216.0,picking
2026-01-05,675,11:15,3,70.0,15.24,15.24,0,20.0,0.0,20.0,0.0,160.0,picking
2026-01-05,690,11:30,4,104.0,25.27,25.27,0,54.0,0.2699999999999996,54.269999999999996,0.0,435.24,picking
2026-01-05,705,11:45,4,92.0,21.5,21.5,0,42.0,0.0,42.0,0.0,336.0,picking
2026-01-05,720,12:00,4,90.0,13.440000000000001,13.440000000000001,0,40.0,0.0,40.0,0.0,320.0,picking
2026-01-05,735,12:15,6,157.0,28.58,28.58,0,107.0,3.5799999999999983,110.58,0.0,898.96,picking
2026-01-05,750,12:30,2,63.0,10.34,10.34,0,13.0,0.0,13.0,0.0,104.0,picking
2026-01-05,765,12:45,1,25.0,7.26,7.26,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,780,13:00,5,80.0,18.19,18.19,0,30.0,0.0,30.0,0.0,240.0,picking
2026-01-05,795,13:15,2,22.0,5.54,5.54,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,810,13:30,1,23.0,1.8800000000000001,1.8800000000000001,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,825,13:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-05,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,240,04:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,255,04:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,270,04:30,1,33.0,4.16,4.16,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,285,04:45,2,63.0,8.92,8.92,0,13.0,0.0,13.0,0.0,104.0,picking
2026-01-06,300,05:00,1,35.0,3.0100000000000002,3.0100000000000002,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,315,05:15,2,64.0,10.790000000000001,10.790000000000001,0,14.0,0.0,14.0,0.0,112.0,picking
2026-01-06,330,05:30,4,94.0,15.510000000000002,15.510000000000002,0,44.0,0.0,44.0,0.0,352.0,picking
2026-01-06,345,05:45,1,46.0,4.08,4.08,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,360,06:00,5,152.0,23.22,23.22,0,102.0,0.0,102.0,0.0,816.0,picking
2026-01-06,375,06:15,4,22.0,2.13,2.13,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,450,07:30,3,131.0,16.58,16.58,0,81.0,0.0,81.0,0.0,648.0,picking
2026-01-06,465,07:45,4,131.0,23.16,23.16,0,81.0,0.0,81.0,0.0,648.0,picking
2026-01-06,480,08:00,14,517.0,79.55,79.55,7,467.0,54.55,521.55,0.0,5440.6,picking
2026-01-06,495,08:15,7,286.0,46.47,46.47,0,236.0,21.47,257.47,0.0,2145.64,picking
2026-01-06,510,08:30,12,392.0,74.43,74.43,5,342.0,49.43000000000001,391.43,0.0,4079.16,picking
2026-01-06,525,08:45,7,226.0,38.029999999999994,38.029999999999994,0,176.0,13.029999999999994,189.03,0.0,1564.36,picking
2026-01-06,540,09:00,7,247.0,42.46,42.46,0,197.0,17.46,214.46,0.0,1785.52,picking
2026-01-06,555,09:15,6,209.0,39.58,39.58,0,159.0,14.579999999999998,173.57999999999998,0.0,1446.96,picking
2026-01-06,570,09:30,4,136.0,25.330000000000002,25.330000000000002,0,86.0,0.33000000000000185,86.33,0.0,691.96,picking
2026-01-06,585,09:45,4,127.0,21.580000000000002,21.580000000000002,0,77.0,0.0,77.0,0.0,616.0,picking
2026-01-06,600,10:00,1,42.0,6.970000000000001,6.970000000000001,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,615,10:15,1,32.0,7.21,7.21,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,630,10:30,1,30.0,8.899999999999999,8.899999999999999,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,645,10:45,1,29.0,7.36,7.36,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,660,11:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,675,11:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,690,11:30,1,28.0,3.4999999999999996,3.4999999999999996,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,705,11:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,720,12:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,735,12:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,750,12:30,1,28.0,3.9,3.9,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,765,12:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,780,13:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,795,13:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,810,13:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,825,13:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-06,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,240,04:00,2,82.0,10.7,10.7,0,32.0,0.0,32.0,0.0,256.0,picking
2026-01-07,255,04:15,5,185.0,25.919999999999998,25.919999999999998,0,135.0,0.9199999999999982,135.92,0.0,1091.04,picking
2026-01-07,270,04:30,6,160.0,28.529999999999998,28.529999999999998,0,110.0,3.5299999999999976,113.53,0.0,922.36,picking
2026-01-07,285,04:45,5,190.0,29.620000000000005,29.620000000000005,0,140.0,4.6200000000000045,144.62,0.0,1175.44,picking
2026-01-07,300,05:00,7,233.0,36.81,36.81,0,183.0,11.810000000000002,194.81,0.0,1605.72,picking
2026-01-07,315,05:15,4,141.0,25.81,25.81,0,91.0,0.8099999999999987,91.81,0.0,737.72,picking
2026-01-07,330,05:30,7,176.0,30.42,30.42,0,126.0,5.420000000000002,131.42000000000002,0.0,1073.04,picking
2026-01-07,345,05:45,22,550.0,107.33999999999996,107.33999999999996,15,500.0,82.33999999999996,582.3399999999999,0.0,7238.08,picking
2026-01-07,360,06:00,8,167.0,31.269999999999996,31.269999999999996,1,117.0,6.269999999999996,123.27,0.0,1161.24,picking
2026-01-07,375,06:15,2,73.0,10.31,10.31,0,23.0,0.0,23.0,0.0,184.0,picking
2026-01-07,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,450,07:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,465,07:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,480,08:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,495,08:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,510,08:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,525,08:45,3,63.0,16.19,16.19,0,13.0,0.0,13.0,0.0,104.0,picking
2026-01-07,540,09:00,1,13.0,4.62,4.62,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,555,09:15,2,51.0,11.719999999999999,11.719999999999999,0,1.0,0.0,1.0,0.0,8.0,picking
2026-01-07,570,09:30,3,67.0,20.160000000000004,20.160000000000004,0,17.0,0.0,17.0,0.0,136.0,picking
2026-01-07,585,09:45,6,152.0,34.38,34.38,0,102.0,9.380000000000003,111.38,0.0,928.5600000000001,picking
2026-01-07,600,10:00,7,150.0,35.93,35.93,0,100.0,10.93,110.93,0.0,931.16,picking
2026-01-07,615,10:15,7,168.0,32.36,32.36,0,118.0,7.359999999999999,125.36,0.0,1032.32,picking
2026-01-07,630,10:30,8,160.0,36.010000000000005,36.010000000000005,1,110.0,11.010000000000005,121.01,0.0,1162.1200000000001,picking
2026-01-07,645,10:45,4,132.0,23.46,23.46,0,82.0,0.0,82.0,0.0,656.0,picking
2026-01-07,660,11:00,5,146.0,22.99,22.99,0,96.0,0.0,96.0,0.0,768.0,picking
2026-01-07,675,11:15,5,122.0,23.79,23.79,0,72.0,0.0,72.0,0.0,576.0,picking
2026-01-07,690,11:30,4,123.0,22.990000000000002,22.990000000000002,0,73.0,0.0,73.0,0.0,584.0,picking
2026-01-07,705,11:45,6,138.0,28.04,28.04,0,88.0,3.039999999999999,91.03999999999999,0.0,740.48,picking
2026-01-07,720,12:00,2,46.0,11.28,11.28,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,735,12:15,1,18.0,3.54,3.54,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,750,12:30,3,49.0,10.16,10.16,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,765,12:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,780,13:00,4,63.0,9.780000000000001,9.780000000000001,0,13.0,0.0,13.0,0.0,104.0,picking
2026-01-07,795,13:15,1,18.0,3.42,3.42,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,810,13:30,1,17.0,4.01,4.01,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,825,13:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-07,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,240,04:00,2,29.0,3.41,3.41,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,255,04:15,5,56.0,15.840000000000002,15.840000000000002,0,6.0,0.0,6.0,0.0,48.0,picking
2026-01-08,270,04:30,4,39.0,9.54,9.54,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-08,285,04:45,6,102.0,19.790000000000003,19.790000000000003,0,52.0,0.0,52.0,0.0,416.0,picking
2026-01-08,300,05:00,5,85.0,21.870000000000005,21.870000000000005,0,35.0,0.0,35.0,0.0,280.0,picking
2026-01-08,315,05:15,10,189.0,40.550000000000004,40.550000000000004,3,139.0,15.550000000000004,154.55,0.0,1748.6000000000001,picking
